GameId,GameString,GameDate,LastName,FirstName,MLBId,PlayerName,PlayerId,Team,TeamNbr,Pos,PrevDayGamesPlayed,G,GS,INN,PO,A,E,DP,TP,PB,FPctP,SB,CS,PKOF,FPctC,Outs,Chances,Zone,FPct,Pivots2B,Cint,Cer,Cera,Efield,Ethrow
,,,Eaton,Adam,594809,"Eaton Adam",11205,CHA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Chapman,Kevin Allen,502087,"Chapman Kevin",11240,HOU,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Freeman,Michael,502273,"Freeman Mike",11241,SEA,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Barrett,Aaron,502578,"Barrett Aaron",11243,WAS,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Blash,Jabari Jerell,518466,"Blash Jabari",11247,SD,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Wilkins,Andrew,519421,"Wilkins Andy",11251,MIL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Szczur,Matthew,519333,"Szczur Matt",11255,CHN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Darnell,Logan,592244,"Darnell Logan",11261,MIN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Schoop,Jonathan Jezus,570731,"Schoop Jonathan",11265,BAL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Bonilla,Lisalberto,570810,"Bonilla Lisalverto",11266,LAN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Altherr,Aaron Samuel,571437,"Altherr Aaron",11270,PHI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Merrifield,Whitley David,593160,"Merrifield Whit",11281,KC,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Holaday,John Bryan,592407,"Holaday Bryan",11287,BOS,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Neal,Zachary S.,594943,"Neal Zach",11294,OAK,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Lyons,Tyler,544928,"Lyons Tyler",11334,STL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Marisnick,Jake Shawn,545350,"Marisnick Jake",11339,HOU,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Nolin,Sean Patrick,543594,"Nolin Sean",11341,MIL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Aguilar,Jesus Alexander,542583,"Aguilar Jesus",11342,CLE,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Deglan,Kellin,592256,"Deglan Kellin",11348,TEX,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Dean,Pat Micheal,534737,"Dean Pat",11350,MIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Grandal,Yasmani,518735,"Grandal Yasmani",11368,LAN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Eibner,Brett William,518649,"Eibner Brett",11369,OAK,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Choice,Michael,574831,"Choice Michael",11376,CLE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Jenkins,Tyrell,592433,"Jenkins Tyrell",11378,ATL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,DeShields,Delino Diaab,592261,"DeShields Delino",11379,TEX,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Kahnle,Thomas,592454,"Kahnle Tommy",11384,CHA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,den Dekker,Matthew,544925,"den Dekker Matt",11385,WAS,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Achter,Adam,592091,"Achter A.J.",11387,LAA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Barnes,Daniel,592130,"Barnes Danny",11388,TOR,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Swanner,William Thomas,592787,"Swanner Will",11390,COL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Holt,Tyler,534627,"Holt Tyler",11391,CIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Wimmers,Alex,592872,"Wimmers Alex",11394,MIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Pena,Roberto,592629,"Pena Roberto",11395,HOU,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Burawa,Daniel James,592181,"Burawa Danny",11397,ATL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Torreyes,Ronald Alcides,591720,"Torreyes Ronald",11400,NYA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Waldrop,Kyle Michael,592835,"Waldrop Kyle",11402,CIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Maya,Yunesky,493337,"Maya Yunesky",11420,LAA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Quintana,Jose Guillermo,500779,"Quintana Jose",11423,CHA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ranaudo,Anthony,519168,"Ranaudo Anthony",11424,CHA,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Pomeranz,Drew Andrew,519141,"Pomeranz Drew",11426,BOS,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Workman,Brandon Carlin,519443,"Workman Brandon",11428,BOS,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Schugel,Andrew,519263,"Schugel A.J.",11432,PIT,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Tago,Peter Clem,547185,"Tago Peter",11433,CHA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Biddle,Jesse Thomas,592145,"Biddle Jesse",11437,ATL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Barbato,John Edward,592127,"Barbato Johnny",11440,NYA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Sanchez,Gary,596142,"Sanchez Gary",11442,NYA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Canha,Mark,592192,"Canha Mark",11445,OAK,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Segedin,Robert Mitchell,574847,"Segedin Rob",11446,LAN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Grace,Matt,594840,"Grace Matt",11449,WAS,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Solis,Sammy Robert,519301,"Solis Sammy",11457,WAS,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Cole,A.J.,595918,"Cole A.J.",11467,WAS,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Lee,Zach,545346,"Lee Zach",11468,SEA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Wolters,Tony John,547172,"Wolters Tony",11470,COL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Beeler,Dallas,542923,"Beeler Dallas",11471,CHN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Machado,Dixon Javier,553988,"Machado Dixon",11472,DET,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Herrera,David,546318,"Herrera Odubel",11476,PHI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Yelich,Christian S.,592885,"Yelich Christian",11477,MIA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Mitchell,Bryan Bedford,571951,"Mitchell Bryan",11479,NYA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ray,Robbie Glenn,592662,"Ray Robbie",11486,ARI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Rodriguez,Joely,570257,"Rodriguez Joely",11487,PHI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Garcia,Anthony,571685,"Garcia Anthony",11488,STL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Taylor,Michael Anthony,572191,"Taylor Michael",11489,WAS,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Sanchez,Aaron Jacob,592717,"Sanchez Aaron",11490,TOR,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Machado,Manny Arturo,592518,"Machado Manny",11493,BAL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Cowart,Kaleb Bryant,592230,"Cowart Kaleb",11494,LAA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Bridwell,Parker,592170,"Bridwell Parker",11502,BAL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ferrell,Jeff Alan,594815,"Ferrell Jeff",11506,DET,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Cunniff,Brandon,594792,"Cunniff Brandon",11509,ATL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Osich,Josh,592612,"Osich Josh",11528,SF,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Fernandez,Jose,605228,"Fernandez Jose",11530,MIA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Diaz,Dayan Enrique,500765,"Diaz Dayan",11543,CIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Castillo,Lendy Enrique,516684,"Castillo Lendy",11562,DET,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Dominguez,Jose Alfredo,523848,"Dominguez Jose",11571,SD,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Harper,Bryce,547180,"Harper Bryce",11579,WAS,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Mullee,Conor,571969,"Mullee Conor",11580,NYA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Urena,Jose Miguel,570632,"Urena Jose",11589,MIA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Perez,Williams David,554234,"Perez Williams",11592,ATL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,McGuire,Deck Deck,592547,"McGuire Deck",11596,STL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Sanchez,Carlos Carlos,570560,"Sanchez Carlos",11602,CHA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Berry,Timothy David,572718,"Berry Tim",11606,MIA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Cecchini,Garin,594555,"Cecchini Garin",11608,MIL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Contreras,Willson Eduardo,575929,"Contreras Willson",11609,CHN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Herrera,Rosell Amado,594011,"Herrera Rosell",11611,COL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Coyle,Sean,592231,"Coyle Sean",11612,LAA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Drury,Brandon,592273,"Drury Brandon",11615,ARI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Parker,Jarrett Paul,592620,"Parker Jarrett",11624,SF,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Hembree,Heath Heath,592390,"Hembree Heath",11632,BOS,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Roibal,Reinier,547977,"Roibal Reinier",11634,PHI,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Taillon,Jameson Lee,592791,"Taillon Jameson",11674,PIT,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Diaz,Elias David,553869,"Diaz Elias",11680,PIT,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Campos,Jose Vicente,553883,"Campos Vicente",11681,ARI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Martinez,Carlos Ernesto,593372,"Martinez Carlos",11682,STL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Guerrero,Tayron Luis,594027,"Guerrero Tayron",11691,MIA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Kingham,Nicholas Gordan,592468,"Kingham Nick",11694,PIT,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Dyson,Sam,473879,"Dyson Sam",11710,TEX,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Goeddel,Erik Van Norman,592340,"Goeddel Erik",11712,NYN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Harvey,Matt Edward,518774,"Harvey Matt",11713,NYN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Tepesch,Nicholas,519344,"Tepesch Nick",11716,KC,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Grimm,Justin Scott,518748,"Grimm Justin",11720,CHN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Littlewood,Marcus Chase,547171,"Littlewood Marcus",11727,SEA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Castellanos,Nick,592206,"Castellanos Nick",11737,DET,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Villanueva,Christian,570799,"Villanueva Christian",11738,CHN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Realmuto,Jacob,592663,"Realmuto J.T.",11739,MIA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Romero,Stefen,552662,"Romero Stefen",11746,SEA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Jackson,Luke Ray,592426,"Jackson Luke",11752,TEX,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ryan,Kyle,594986,"Ryan Kyle",11753,DET,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Nicolino,Justin,592593,"Nicolino Justin",11754,MIA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Smyly,Drew Andrew,592767,"Smyly Drew",11760,TB,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Robinson,Drew Elliott,592685,"Robinson Drew",11761,TEX,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Syndergaard,Noah Seth,592789,"Syndergaard Noah",11762,NYN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Jaye,Myles Joseph,594867,"Jaye Myles",11769,DET,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Rogers,Jason,595386,"Rogers Jason",11773,PIT,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Robles,Hansel Manuel,570663,"Robles Hansel",11801,NYN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Neris,Hector,593576,"Neris Hector",11804,PHI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Delabar,Steve Edward,447755,"Delabar Steve",11827,CIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Paxton,James,572020,"Paxton James",11828,SEA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Meneses,Heiker Albert,542344,"Meneses Heiker",11831,MIN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Walker,Taijuan Emmanuel,592836,"Walker Taijuan",11836,SEA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Martin,Leonys,547982,"Martin Leonys",11846,SEA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Austin,Christopher Tyler,592122,"Austin Tyler",11850,NYA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Moya,Steven,570615,"Moya Steven",11854,DET,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ventura,Yordano,570649,"Ventura Yordano",11855,KC,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Williams,Mason,592863,"Williams Mason",11859,NYA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Rivera,Yadiel,592680,"Rivera Yadiel",11863,MIL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Cuevas,Noel,571595,"Cuevas Noel",11894,COL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Pederson,Joc,592626,"Pederson Joc",11899,LAN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Perez,David,593634,"Perez David",11900,TEX,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Alberto,Hanser J.,593643,"Alberto Hanser",11902,TEX,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Feliz,Michael,593140,"Feliz Michael",11903,HOU,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Calixte,Orlando,593525,"Calixte Orlando",11905,KC,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Rollins,David Dwane,543716,"Rollins David",11928,SEA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Taijeron,Travis Nathaniel,607369,"Taijeron Travis",11935,NYN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Panik,Joe Matthew,605412,"Panik Joe",11936,SF,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Cole,Taylor James,518566,"Cole Taylor",11964,TOR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Shaw,Travis,543768,"Shaw Travis",11982,BOS,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,O'Conner,Justin Douglas,592604,"O'Conner Justin",11996,TB,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Asche,Cody James,605125,"Asche Cody",11997,PHI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Pries,Jordan,607061,"Pries Jordan",12003,CHN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Andriese,Matt Lee,542882,"Andriese Matt",12022,TB,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Flynn,Brian,543169,"Flynn Brian",12027,KC,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Berti,Jonathon David,542932,"Berti Jon",12037,TOR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Graham,J.R. Ryan,543242,"Graham J.R.",12042,NYA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Hendricks,Kyle C.,543294,"Hendricks Kyle",12049,CHN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,McGough,Scott Thomas,543518,"McGough Scott",12056,BAL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Rivero,Felipe Javier,553878,"Rivero Felipe",12076,PIT,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Diaz,Luis Edgardo,571074,"Diaz Luis",12078,SD,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Strong,Michael Joseph,572175,"Strong Mike",12081,MIN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Perez,Yefri,570639,"Perez Yefri",12090,MIA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Pinder,Branden,572038,"Pinder Branden",12093,NYA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Garcia,Yimi,554340,"Garcia Yimi",12095,LAN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Vargas,Kennys,573627,"Vargas Kennys",12101,MIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Markel,Parker Michael,571917,"Markel Parker",12106,TB,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Washington,David Edward,572241,"Washington David",12110,STL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Flores,Kendry,572309,"Flores Kendry",12118,MIA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Skole,Matt Thomas,605474,"Skole Matt",12119,WAS,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,DePew,Jake,592259,"DePew Jake",12134,TB,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Brett,Ryan,592166,"Brett Ryan",12138,TB,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Querecuto,Juniel Alberto,578570,"Querecuto Juniel",12140,TB,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Garcia,Jason Emilio,592329,"Garcia Jason",12143,BAL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Kepler,Max,596146,"Kepler Max",12144,MIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ahmed,Nick Mark,605113,"Ahmed Nick",12147,ARI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Kubitza,Kyle Andrew,605323,"Kubitza Kyle",12148,ATL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Rosario,Eddie,592696,"Rosario Eddie",12155,MIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Barnes,Austin Scott,605131,"Barnes Austin",12158,LAN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Gamel,Benjamin,592325,"Gamel Ben",12160,SEA,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Bogaerts,Xander Jan,593428,"Bogaerts Xander",12161,BOS,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Sano,Miguel Angel,593934,"Sano Miguel",12164,MIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Stites,Matthew Steven,592781,"Stites Matt",12165,ARI,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Goforth,David,592341,"Goforth David",12166,MIL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Bonifacio,Jorge Luis,593528,"Bonifacio Jorge",12174,KC,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Franco,Maikel Antonio,596748,"Franco Maikel",12179,PHI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Alfaro,Jorge Mario,595751,"Alfaro Jorge",12180,PHI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Duffy,Matthew Edward,592274,"Duffy Matt",12181,TEX,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Martin,Cody,592533,"Martin Cody",12182,SEA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Allen,Cody,592102,"Allen Cody",12183,CLE,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Morris,Akeel,592570,"Morris Akeel",12185,ATL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Muno,Daniel,594940,"Muno Danny",12214,MIA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Hessler,Keith,594857,"Hessler Keith",12220,SD,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Schebler,Scott Anthony,594988,"Schebler Scott",12225,CIN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Maness,Michael S.,595307,"Maness Seth",12235,STL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Winkler,Daniel Allen,595465,"Winkler Daniel",12237,ATL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Tracy,Matthew J.,595441,"Tracy Matt",12240,MIA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Stassi,Brock,595426,"Stassi Brock",12244,PHI,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Lee,Christopher,595296,"Lee Chris",12250,BAL,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Ogando,Nefi Ismael,596331,"Ogando Nefi",12253,MIA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Murray,Colton James,605396,"Murray Colton",12264,PHI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Brooks,Aaron Lee,605156,"Brooks Aaron",12272,CHN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Montgomery,Mark Garrett,605384,"Montgomery Mark",12273,NYA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Lamb,Will Bradley,605327,"Lamb Will",12275,CHA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Campos,Leonel Enrique,599998,"Campos Leonel",12277,SD,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Odor,Rougned Roberto,596059,"Odor Rougned",12282,TEX,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Smith,Kevan Alan,607345,"Smith Kevan",12284,CHA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Spangenberg,Cory Joseph,605486,"Spangenberg Cory",12294,SD,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Marshall,Evan Patrick,605359,"Marshall Evan",12297,ARI,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Bassitt,Chris,605135,"Bassitt Chris",12304,OAK,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Rea,Colin,607067,"Rea Colin",12317,SD,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Barnes,Jacob Andrew,606930,"Barnes Jacob",12323,MIL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Peterson,Jace Ryan,607054,"Peterson Jace",12325,ATL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Quackenbush,Kevin,534812,"Quackenbush Kevin",12360,SD,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Patton,Spencer Burdette,607359,"Patton Spencer",12361,CHN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,La Stella,Tommy,600303,"La Stella Tommy",12371,CHN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Tropeano,Nicholas Paul,607374,"Tropeano Nick",12385,LAA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Krizan,Jason William,607249,"Krizan Jason",12394,DET,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Motter,Taylor Davis,600301,"Motter Taylor",12399,TB,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Gamache,Dan Joseph,607240,"Gamache Dan",12404,PIT,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Rua,Ryan,607387,"Rua Ryan",12409,TEX,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Hankins,Todd,607399,"Hankins Todd",12416,CLE,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Pillar,Kevin,607680,"Pillar Kevin",12434,TOR,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Lugo,Jacob Seth,607625,"Lugo Seth",12447,NYN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Bradford,Chasen David,607473,"Bradford Chase",12452,NYN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Smith,Tyler,642094,"Smith Tyler",12490,SEA,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,McFarland,Blake Mackey,607962,"McFarland Blake",12493,TOR,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Rivera,Thomas Javier,608061,"Rivera T.J.",12495,NYN,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Rucinski,Drew James,607968,"Rucinski Drew",12499,CHN,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Bandy,Jett Adam,542908,"Bandy Jett",12508,LAA,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Casali,Curtis Michael,592200,"Casali Curt",12510,TB,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Hill,David Taylor,592398,"Hill Taylor",12515,WAS,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Johnson,Erik,605304,"Johnson Erik",12520,SD,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,
,,,Wong,Kolten Kaha,543939,"Wong Kolten",12532,STL,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,
